Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Item_normalized
Australia,1996,172474,534.0,31185.0,13.05,sweet potatoes
Australia,1996,172474,534.0,31185.0,19.13,sweet potatoes
Australia,1996,172474,534.0,31185.0,17.05,sweet potatoes
Australia,1997,313056,534.0,34091.0,16.48,potatoes
Australia,1997,313056,534.0,34091.0,20.16,potatoes
Australia,1997,313056,534.0,34091.0,12.13,potatoes
Australia,1997,313056,534.0,34091.0,13.93,potatoes
Australia,1997,313056,534.0,34091.0,18.94,potatoes
Australia,1997,313056,534.0,34091.0,17.51,potatoes
Australia,1997,18974,534.0,34091.0,16.48,soybeans
Australia,1997,18974,534.0,34091.0,20.16,soybeans
Australia,1997,18974,534.0,34091.0,12.13,soybeans
Australia,1997,18974,534.0,34091.0,13.93,soybeans
Australia,1997,18974,534.0,34091.0,18.94,soybeans
Australia,1997,18974,534.0,34091.0,17.51,soybeans
Australia,1997,244444,534.0,34091.0,16.48,sweet potatoes
Australia,1997,244444,534.0,34091.0,20.16,sweet potatoes
Australia,1997,244444,534.0,34091.0,12.13,sweet potatoes
Australia,1997,244444,534.0,34091.0,13.93,sweet potatoes
Australia,1997,244444,534.0,34091.0,18.94,sweet potatoes
Australia,1997,244444,534.0,34091.0,17.51,sweet potatoes
Australia,1998,322292,534.0,37215.0,16.28,potatoes
Australia,1998,322292,534.0,37215.0,20.62,potatoes
Australia,1998,322292,534.0,37215.0,12.46,potatoes
Australia,1998,322292,534.0,37215.0,13.61,potatoes
Australia,1998,322292,534.0,37215.0,18.9,potatoes
Australia,1998,322292,534.0,37215.0,18.05,potatoes
Australia,1998,17035,534.0,37215.0,16.28,soybeans
Australia,1998,17035,534.0,37215.0,20.62,soybeans
Australia,1998,17035,534.0,37215.0,12.46,soybeans
Australia,1998,17035,534.0,37215.0,13.61,soybeans
Australia,1998,17035,534.0,37215.0,18.9,soybeans
Australia,1998,17035,534.0,37215.0,18.05,soybeans
Australia,1998,276923,534.0,37215.0,16.28,sweet potatoes
Australia,1998,276923,534.0,37215.0,20.62,sweet potatoes
Australia,1998,276923,534.0,37215.0,12.46,sweet potatoes
Australia,1998,276923,534.0,37215.0,13.61,sweet potatoes
Australia,1998,276923,534.0,37215.0,18.9,sweet potatoes
Australia,1998,276923,534.0,37215.0,18.05,sweet potatoes
Australia,1999,321265,534.0,34200.0,16.77,potatoes
Australia,1999,321265,534.0,34200.0,19.75,potatoes
Australia,1999,321265,534.0,34200.0,12.1,potatoes
Australia,1999,321265,534.0,34200.0,14.2,potatoes
Australia,1999,321265,534.0,34200.0,19.28,potatoes
Australia,1999,321265,534.0,34200.0,17.55,potatoes
Australia,1999,22667,534.0,34200.0,16.77,soybeans
Australia,1999,22667,534.0,34200.0,19.75,soybeans
Australia,1999,22667,534.0,34200.0,12.1,soybeans
Australia,1999,22667,534.0,34200.0,14.2,soybeans
Australia,1999,22667,534.0,34200.0,19.28,soybeans
Australia,1999,22667,534.0,34200.0,17.55,soybeans
Australia,1999,275000,534.0,34200.0,16.77,sweet potatoes
Australia,1999,275000,534.0,34200.0,19.75,sweet potatoes
Australia,1999,275000,534.0,34200.0,12.1,sweet potatoes
Australia,1999,275000,534.0,34200.0,14.2,sweet potatoes
Australia,1999,275000,534.0,34200.0,19.28,sweet potatoes
Australia,1999,275000,534.0,34200.0,17.55,sweet potatoes
Australia,2000,284527,534.0,33475.0,17.08,potatoes
Australia,2000,284527,534.0,33475.0,19.89,potatoes
Australia,2000,284527,534.0,33475.0,12.09,potatoes
Australia,2000,284527,534.0,33475.0,14.32,potatoes
Australia,2000,284527,534.0,33475.0,19.07,potatoes
Australia,2000,284527,534.0,33475.0,17.57,potatoes
Australia,2000,18714,534.0,33475.0,17.08,soybeans
Australia,2000,18714,534.0,33475.0,19.89,soybeans
Australia,2000,18714,534.0,33475.0,12.09,soybeans
Australia,2000,18714,534.0,33475.0,14.32,soybeans
Australia,2000,18714,534.0,33475.0,19.07,soybeans
Australia,2000,18714,534.0,33475.0,17.57,soybeans
Australia,2000,317647,534.0,33475.0,17.08,sweet potatoes
Australia,2000,317647,534.0,33475.0,19.89,sweet potatoes
Australia,2000,317647,534.0,33475.0,12.09,sweet potatoes
Australia,2000,317647,534.0,33475.0,14.32,sweet potatoes
Australia,2000,317647,534.0,33475.0,19.07,sweet potatoes
Australia,2000,317647,534.0,33475.0,17.57,sweet potatoes
Australia,2001,328633,534.0,32710.0,16.63,potatoes
Australia,2001,328633,534.0,32710.0,20.21,potatoes
Australia,2001,328633,534.0,32710.0,12.29,potatoes
Australia,2001,328633,534.0,32710.0,14.18,potatoes
Australia,2001,328633,534.0,32710.0,18.39,potatoes
Australia,2001,328633,534.0,32710.0,17.85,potatoes
Australia,2001,14626,534.0,32710.0,16.63,soybeans
Australia,2001,14626,534.0,32710.0,20.21,soybeans
Australia,2001,14626,534.0,32710.0,12.29,soybeans
Australia,2001,14626,534.0,32710.0,14.18,soybeans
Australia,2001,14626,534.0,32710.0,18.39,soybeans
Australia,2001,14626,534.0,32710.0,17.85,soybeans
Australia,2001,333333,534.0,32710.0,16.63,sweet potatoes
Australia,2001,333333,534.0,32710.0,20.21,sweet potatoes
Australia,2001,333333,534.0,32710.0,12.29,sweet potatoes
Australia,2001,333333,534.0,32710.0,14.18,sweet potatoes
Australia,2001,333333,534.0,32710.0,18.39,sweet potatoes
Australia,2001,333333,534.0,32710.0,17.85,sweet potatoes
Australia,2002,351358,534.0,26651.0,16.63,potatoes
Australia,2002,351358,534.0,26651.0,20.38,potatoes
Australia,2002,351358,534.0,26651.0,12.31,potatoes
Australia,2002,351358,534.0,26651.0,14.08,potatoes
Australia,2002,351358,534.0,26651.0,18.93,potatoes
Australia,2002,351358,534.0,26651.0,17.73,potatoes
Australia,2002,19487,534.0,26651.0,16.63,soybeans
Australia,2002,19487,534.0,26651.0,20.38,soybeans
Australia,2002,19487,534.0,26651.0,12.31,soybeans
Australia,2002,19487,534.0,26651.0,14.08,soybeans
Australia,2002,19487,534.0,26651.0,18.93,soybeans
Australia,2002,19487,534.0,26651.0,17.73,soybeans
Australia,2002,347368,534.0,26651.0,16.63,sweet potatoes
Australia,2002,347368,534.0,26651.0,20.38,sweet potatoes
Australia,2002,347368,534.0,26651.0,12.31,sweet potatoes
Australia,2002,347368,534.0,26651.0,14.08,sweet potatoes
Australia,2002,347368,534.0,26651.0,18.93,sweet potatoes
Australia,2002,347368,534.0,26651.0,17.73,sweet potatoes
Australia,2004,362787,534.0,36276.0,16.64,potatoes
Australia,2004,362787,534.0,36276.0,20.42,potatoes
Australia,2004,362787,534.0,36276.0,12.35,potatoes
Australia,2004,362787,534.0,36276.0,13.74,potatoes
Australia,2004,362787,534.0,36276.0,18.87,potatoes
Australia,2004,362787,534.0,36276.0,17.87,potatoes
Australia,2004,22136,534.0,36276.0,16.64,soybeans
Australia,2004,22136,534.0,36276.0,20.42,soybeans
Australia,2004,22136,534.0,36276.0,12.35,soybeans
Australia,2004,22136,534.0,36276.0,13.74,soybeans
Australia,2004,22136,534.0,36276.0,18.87,soybeans
Australia,2004,22136,534.0,36276.0,17.87,soybeans
Australia,2004,333333,534.0,36276.0,16.64,sweet potatoes
Australia,2004,333333,534.0,36276.0,20.42,sweet potatoes
Australia,2004,333333,534.0,36276.0,12.35,sweet potatoes
Australia,2004,333333,534.0,36276.0,13.74,sweet potatoes
Australia,2004,333333,534.0,36276.0,18.87,sweet potatoes
Australia,2004,333333,534.0,36276.0,17.87,sweet potatoes
Australia,2005,344117,534.0,34310.0,16.93,potatoes
Australia,2005,344117,534.0,34310.0,20.71,potatoes
Australia,2005,344117,534.0,34310.0,12.48,potatoes
Australia,2005,344117,534.0,34310.0,14.38,potatoes
Australia,2005,344117,534.0,34310.0,18.26,potatoes
Australia,2005,344117,534.0,34310.0,18.03,potatoes
Australia,2005,16810,534.0,34310.0,16.93,soybeans
Australia,2005,16810,534.0,34310.0,20.71,soybeans
Australia,2005,16810,534.0,34310.0,12.48,soybeans
Australia,2005,16810,534.0,34310.0,14.38,soybeans
Australia,2005,16810,534.0,34310.0,18.26,soybeans
Australia,2005,16810,534.0,34310.0,18.03,soybeans
Australia,2005,336000,534.0,34310.0,16.93,sweet potatoes
Australia,2005,336000,534.0,34310.0,20.71,sweet potatoes
Australia,2005,336000,534.0,34310.0,12.48,sweet potatoes
Australia,2005,336000,534.0,34310.0,14.38,sweet potatoes
Australia,2005,336000,534.0,34310.0,18.26,sweet potatoes
Australia,2005,336000,534.0,34310.0,18.03,sweet potatoes
Australia,2006,354317,534.0,35900.0,16.75,potatoes
Australia,2006,354317,534.0,35900.0,20.17,potatoes
Australia,2006,354317,534.0,35900.0,12.51,potatoes
Australia,2006,354317,534.0,35900.0,13.99,potatoes
Australia,2006,354317,534.0,35900.0,18.99,potatoes
Australia,2006,354317,534.0,35900.0,17.75,potatoes
Australia,2006,20993,534.0,35900.0,16.75,soybeans
Australia,2006,20993,534.0,35900.0,20.17,soybeans
Australia,2006,20993,534.0,35900.0,12.51,soybeans
Australia,2006,20993,534.0,35900.0,13.99,soybeans
Australia,2006,20993,534.0,35900.0,18.99,soybeans
Australia,2006,20993,534.0,35900.0,17.75,soybeans
Australia,2006,278748,534.0,35900.0,16.75,sweet potatoes
Australia,2006,278748,534.0,35900.0,20.17,sweet potatoes
Australia,2006,278748,534.0,35900.0,12.51,sweet potatoes
Australia,2006,278748,534.0,35900.0,13.99,sweet potatoes
Australia,2006,278748,534.0,35900.0,18.99,sweet potatoes
Australia,2006,278748,534.0,35900.0,17.75,sweet potatoes
Australia,2007,355463,534.0,32446.25,17.49,potatoes
Australia,2007,355463,534.0,32446.25,20.31,potatoes
Australia,2007,355463,534.0,32446.25,12.83,potatoes
Australia,2007,355463,534.0,32446.25,14.99,potatoes
Australia,2007,355463,534.0,32446.25,18.84,potatoes
Australia,2007,355463,534.0,32446.25,18.02,potatoes
Australia,2007,19730,534.0,32446.25,17.49,soybeans
Australia,2007,19730,534.0,32446.25,20.31,soybeans
Australia,2007,19730,534.0,32446.25,12.83,soybeans
Australia,2007,19730,534.0,32446.25,14.99,soybeans
Australia,2007,19730,534.0,32446.25,18.84,soybeans
Australia,2007,19730,534.0,32446.25,18.02,soybeans
Australia,2007,346237,534.0,32446.25,17.49,sweet potatoes
Australia,2007,346237,534.0,32446.25,20.31,sweet potatoes
Australia,2007,346237,534.0,32446.25,12.83,sweet potatoes
Australia,2007,346237,534.0,32446.25,14.99,sweet potatoes
Australia,2007,346237,534.0,32446.25,18.84,sweet potatoes
Australia,2007,346237,534.0,32446.25,18.02,sweet potatoes
Australia,2008,381224,534.0,42935.38,16.7,potatoes
Australia,2008,381224,534.0,42935.38,19.79,potatoes
Australia,2008,381224,534.0,42935.38,12.0,potatoes
Australia,2008,381224,534.0,42935.38,14.11,potatoes
Australia,2008,381224,534.0,42935.38,18.78,potatoes
Australia,2008,381224,534.0,42935.38,17.32,potatoes
Australia,2008,23289,534.0,42935.38,16.7,soybeans
Australia,2008,23289,534.0,42935.38,19.79,soybeans
Australia,2008,23289,534.0,42935.38,12.0,soybeans
Australia,2008,23289,534.0,42935.38,14.11,soybeans
Australia,2008,23289,534.0,42935.38,18.78,soybeans
Australia,2008,23289,534.0,42935.38,17.32,soybeans
Australia,2008,266530,534.0,42935.38,16.7,sweet potatoes
Australia,2008,266530,534.0,42935.38,19.79,sweet potatoes
Australia,2008,266530,534.0,42935.38,12.0,sweet potatoes
Australia,2008,266530,534.0,42935.38,14.11,sweet potatoes
Australia,2008,266530,534.0,42935.38,18.78,sweet potatoes
Australia,2008,266530,534.0,42935.38,17.32,sweet potatoes
Australia,2009,361747,534.0,38065.68,17.39,potatoes
Australia,2009,361747,534.0,38065.68,20.65,potatoes
Australia,2009,361747,534.0,38065.68,12.87,potatoes
Australia,2009,361747,534.0,38065.68,14.65,potatoes
Australia,2009,361747,534.0,38065.68,19.01,potatoes
Australia,2009,361747,534.0,38065.68,18.18,potatoes
Australia,2009,18926,534.0,38065.68,17.39,soybeans
Australia,2009,18926,534.0,38065.68,20.65,soybeans
Australia,2009,18926,534.0,38065.68,12.87,soybeans
Australia,2009,18926,534.0,38065.68,14.65,soybeans
Australia,2009,18926,534.0,38065.68,19.01,soybeans
Australia,2009,18926,534.0,38065.68,18.18,soybeans
Australia,2009,250797,534.0,38065.68,17.39,sweet potatoes
Australia,2009,250797,534.0,38065.68,20.65,sweet potatoes
Australia,2009,250797,534.0,38065.68,12.87,sweet potatoes
Australia,2009,250797,534.0,38065.68,14.65,sweet potatoes
Australia,2009,250797,534.0,38065.68,19.01,sweet potatoes
Australia,2009,250797,534.0,38065.68,18.18,sweet potatoes
Australia,2010,351334,534.0,42169.39,16.72,potatoes
Australia,2010,351334,534.0,42169.39,20.33,potatoes
Australia,2010,351334,534.0,42169.39,12.37,potatoes
Australia,2010,351334,534.0,42169.39,14.23,potatoes
Australia,2010,351334,534.0,42169.39,19.09,potatoes
Australia,2010,351334,534.0,42169.39,18.0,potatoes
Australia,2010,19042,534.0,42169.39,16.72,soybeans
Australia,2010,19042,534.0,42169.39,20.33,soybeans
Australia,2010,19042,534.0,42169.39,12.37,soybeans
Australia,2010,19042,534.0,42169.39,14.23,soybeans
Australia,2010,19042,534.0,42169.39,19.09,soybeans
Australia,2010,19042,534.0,42169.39,18.0,soybeans
Australia,2010,305974,534.0,42169.39,16.72,sweet potatoes
Australia,2010,305974,534.0,42169.39,20.33,sweet potatoes
Australia,2010,305974,534.0,42169.39,12.37,sweet potatoes
Australia,2010,305974,534.0,42169.39,14.23,sweet potatoes
Australia,2010,305974,534.0,42169.39,19.09,sweet potatoes
Australia,2010,305974,534.0,42169.39,18.0,sweet potatoes
Australia,2011,350887,534.0,47632.99,16.9,potatoes
Australia,2011,350887,534.0,47632.99,19.88,potatoes
Australia,2011,350887,534.0,47632.99,12.16,potatoes
Australia,2011,350887,534.0,47632.99,14.19,potatoes
Australia,2011,350887,534.0,47632.99,19.99,potatoes
Australia,2011,350887,534.0,47632.99,17.71,potatoes
Australia,2011,17136,534.0,47632.99,16.9,soybeans
Australia,2011,17136,534.0,47632.99,19.88,soybeans
Australia,2011,17136,534.0,47632.99,12.16,soybeans
Australia,2011,17136,534.0,47632.99,14.19,soybeans
Australia,2011,17136,534.0,47632.99,19.99,soybeans
Australia,2011,17136,534.0,47632.99,17.71,soybeans
Australia,2011,319252,534.0,47632.99,16.9,sweet potatoes
Australia,2011,319252,534.0,47632.99,19.88,sweet potatoes
Australia,2011,319252,534.0,47632.99,12.16,sweet potatoes
Australia,2011,319252,534.0,47632.99,14.19,sweet potatoes
Australia,2011,319252,534.0,47632.99,19.99,sweet potatoes
Australia,2011,319252,534.0,47632.99,17.71,sweet potatoes
Australia,2012,382592,534.0,48687.88,16.84,potatoes
Australia,2012,382592,534.0,48687.88,20.08,potatoes
Australia,2012,382592,534.0,48687.88,11.79,potatoes
Australia,2012,382592,534.0,48687.88,14.27,potatoes
Australia,2012,382592,534.0,48687.88,19.55,potatoes
Australia,2012,382592,534.0,48687.88,17.47,potatoes
Australia,2012,22598,534.0,48687.88,16.84,soybeans
Australia,2012,22598,534.0,48687.88,20.08,soybeans
Australia,2012,22598,534.0,48687.88,11.79,soybeans
Australia,2012,22598,534.0,48687.88,14.27,soybeans
Australia,2012,22598,534.0,48687.88,19.55,soybeans
Australia,2012,22598,534.0,48687.88,17.47,soybeans
Australia,2012,331853,534.0,48687.88,16.84,sweet potatoes
Australia,2012,331853,534.0,48687.88,20.08,sweet potatoes
Australia,2012,331853,534.0,48687.88,11.79,sweet potatoes
Australia,2012,331853,534.0,48687.88,14.27,sweet potatoes
Australia,2012,331853,534.0,48687.88,19.55,sweet potatoes
Australia,2012,331853,534.0,48687.88,17.47,sweet potatoes
Australia,2013,385434,534.0,45177.18,17.39,potatoes
Australia,2013,385434,534.0,45177.18,20.14,potatoes
Australia,2013,385434,534.0,45177.18,12.19,potatoes
Australia,2013,385434,534.0,45177.18,14.74,potatoes
Australia,2013,385434,534.0,45177.18,19.98,potatoes
Australia,2013,385434,534.0,45177.18,18.09,potatoes
Australia,2013,22336,534.0,45177.18,17.39,soybeans
Australia,2013,22336,534.0,45177.18,20.14,soybeans
Australia,2013,22336,534.0,45177.18,12.19,soybeans
Australia,2013,22336,534.0,45177.18,14.74,soybeans
Australia,2013,22336,534.0,45177.18,19.98,soybeans
Australia,2013,22336,534.0,45177.18,18.09,soybeans
Australia,2013,344391,534.0,45177.18,17.39,sweet potatoes
Australia,2013,344391,534.0,45177.18,20.14,sweet potatoes
Australia,2013,344391,534.0,45177.18,12.19,sweet potatoes
Australia,2013,344391,534.0,45177.18,14.74,sweet potatoes
Australia,2013,344391,534.0,45177.18,19.98,sweet potatoes
Australia,2013,344391,534.0,45177.18,18.09,sweet potatoes
Austria,1990,249854,1110.0,4246.0,9.23,potatoes
Austria,1990,19046,1110.0,4246.0,9.23,soybeans
Austria,1991,236372,1110.0,4487.0,8.15,potatoes
Austria,1991,24958,1110.0,4487.0,8.15,soybeans
Austria,1992,223470,1110.0,3897.0,9.49,potatoes
Austria,1992,17480,1110.0,3897.0,9.49,soybeans
Austria,1993,284925,1110.0,3984.0,8.48,potatoes
Austria,1993,23168,1110.0,3984.0,8.48,soybeans
Austria,1994,199650,1110.0,3619.0,9.89,potatoes
Austria,1994,22505,1110.0,3619.0,9.89,soybeans
Austria,1995,267949,1110.0,3402.0,8.79,potatoes
Austria,1995,22768,1110.0,3402.0,8.79,soybeans
Austria,1996,291997,1110.0,3565.0,7.4,potatoes
Austria,1996,20100,1110.0,3565.0,7.4,soybeans
Austria,1997,288325,1110.0,3689.6,8.37,potatoes
Austria,1997,22000,1110.0,3689.6,8.37,soybeans
Austria,1998,283064,1110.0,3340.3,9.01,potatoes
Austria,1998,25189,1110.0,3340.3,9.01,soybeans
Austria,1999,307044,1110.0,3418.6,9.17,potatoes
Austria,1999,27209,1110.0,3418.6,9.17,soybeans
Austria,2000,292627,1110.0,3563.2,10.08,potatoes
Austria,2000,21139,1110.0,3563.2,10.08,soybeans
Austria,2001,300394,1110.0,3132.2,8.75,potatoes
Austria,2001,20736,1110.0,3132.2,8.75,soybeans
Austria,2002,303832,1110.0,3079.2,9.62,potatoes
Austria,2002,25244,1110.0,3079.2,9.62,soybeans
Austria,2004,316117,1110.0,3301.7,8.76,potatoes
Austria,2004,25092,1110.0,3301.7,8.76,soybeans
Austria,2005,343985,1110.0,3404.0,8.6,potatoes
Austria,2005,28267,1110.0,3404.0,8.6,soybeans
Austria,2006,298641,1110.0,3415.7,9.13,potatoes
Austria,2006,25970,1110.0,3415.7,9.13,soybeans
Austria,2007,294931,1110.0,3526.6,10.03,potatoes
Austria,2007,26211,1110.0,3526.6,10.03,soybeans
Austria,2008,331993,1110.0,4246.7,9.96,potatoes
Austria,2008,29369,1110.0,4246.7,9.96,soybeans
Austria,2009,324947,1110.0,3531.8,9.48,potatoes
Austria,2009,28171,1110.0,3531.8,9.48,soybeans
Austria,2010,305703,1110.0,3692.4,8.36,potatoes
Austria,2010,27501,1110.0,3692.4,8.36,soybeans
Austria,2011,357127,1110.0,3441.5,9.42,potatoes
Austria,2011,28691,1110.0,3441.5,9.42,soybeans
Austria,2012,305491,1110.0,3563.3,9.42,potatoes
Austria,2012,28051,1110.0,3563.3,9.42,soybeans
Austria,2013,285897,1110.0,3108.6,10.03,potatoes
Austria,2013,19697,1110.0,3108.6,10.03,soybeans
Azerbaijan,1992,82701,447.0,148.68,10.93,potatoes
Azerbaijan,1992,1141,447.0,148.68,10.93,soybeans
Azerbaijan,1993,78059,447.0,148.68,10.53,potatoes
Azerbaijan,1993,811,447.0,148.68,10.53,soybeans
Azerbaijan,1994,82623,447.0,148.68,11.32,potatoes
Azerbaijan,1994,1905,447.0,148.68,11.32,soybeans
Azerbaijan,1995,97450,447.0,148.68,12.81,potatoes
Azerbaijan,1995,10000,447.0,148.68,12.81,soybeans
Azerbaijan,1996,101359,447.0,148.68,11.96,potatoes
Azerbaijan,1996,9363,447.0,148.68,11.96,soybeans
Azerbaijan,1997,82711,447.0,148.68,11.89,potatoes
Azerbaijan,1997,10667,447.0,148.68,11.89,soybeans
Azerbaijan,1998,95259,447.0,148.68,12.79,potatoes
Azerbaijan,1998,11111,447.0,148.68,12.79,soybeans
Azerbaijan,1999,95214,447.0,148.68,12.74,potatoes
Azerbaijan,1999,12000,447.0,148.68,12.74,soybeans
Azerbaijan,2000,89357,447.0,148.68,12.61,potatoes
Azerbaijan,2000,11940,447.0,148.68,12.61,soybeans
Azerbaijan,2001,109774,447.0,148.68,12.97,potatoes
Azerbaijan,2001,12222,447.0,148.68,12.97,soybeans
Azerbaijan,2002,121132,447.0,148.68,12.45,potatoes
Azerbaijan,2004,141416,447.0,148.68,12.76,potatoes
Azerbaijan,2004,17568,447.0,148.68,12.76,soybeans
Azerbaijan,2005,153215,447.0,148.68,12.88,potatoes
Azerbaijan,2005,5789,447.0,148.68,12.88,soybeans
Azerbaijan,2006,149497,447.0,148.68,12.66,potatoes
Azerbaijan,2006,4906,447.0,148.68,12.66,soybeans
Azerbaijan,2007,154570,447.0,148.68,12.75,potatoes
Azerbaijan,2007,4000,447.0,148.68,12.75,soybeans
Azerbaijan,2008,156430,447.0,262.99,12.3,potatoes
Azerbaijan,2008,5000,447.0,262.99,12.3,soybeans
Azerbaijan,2009,149950,447.0,316.18,12.6,potatoes
Azerbaijan,2009,6677,447.0,316.18,12.6,soybeans
Azerbaijan,2010,144945,447.0,333.85,13.85,potatoes
Azerbaijan,2010,7136,447.0,333.85,13.85,soybeans
Azerbaijan,2011,143973,447.0,461.84,11.79,potatoes
Azerbaijan,2011,6717,447.0,461.84,11.79,soybeans
Azerbaijan,2012,146740,447.0,516.35,13.0,potatoes
Azerbaijan,2012,6587,447.0,516.35,13.0,soybeans
Azerbaijan,2013,151999,447.0,489.8,14.12,potatoes
Azerbaijan,2013,6457,447.0,489.8,14.12,soybeans
Bahamas,1992,95859,1292.0,484.59,25.1,cassava
Bahamas,1992,31586,1292.0,484.59,25.1,sweet potatoes
Bahamas,1993,90909,1292.0,484.59,25.26,cassava
Bahamas,1993,31571,1292.0,484.59,25.26,sweet potatoes
Bahamas,1994,80000,1292.0,484.59,25.73,cassava
Bahamas,1994,31254,1292.0,484.59,25.73,sweet potatoes
Bahamas,1995,77089,1292.0,484.59,25.44,cassava
Bahamas,1995,30714,1292.0,484.59,25.44,sweet potatoes
Bahamas,1996,75783,1292.0,484.59,25.06,cassava
Bahamas,1996,31324,1292.0,484.59,25.06,sweet potatoes
Bahamas,1997,75317,1292.0,484.59,25.81,cassava
Bahamas,1997,30800,1292.0,484.59,25.81,sweet potatoes
Bahamas,1998,75000,1292.0,484.59,25.94,cassava
Bahamas,1998,31724,1292.0,484.59,25.94,sweet potatoes
Bahamas,1999,80000,1292.0,484.59,25.31,cassava
Bahamas,1999,38088,1292.0,484.59,25.31,sweet potatoes
Bahamas,2000,100000,1292.0,484.59,25.16,cassava
Bahamas,2000,35304,1292.0,484.59,25.16,sweet potatoes
Bahamas,2001,102308,1292.0,375.89,25.23,cassava
Bahamas,2001,30556,1292.0,375.89,25.23,sweet potatoes
